sensor_id,sensor_type,value,unit,timestamp,quality
sensor-001,temperature,62.249,C,2025-08-14T16:00:48.746689+00:00,0.967
sensor-001,temperature,60.086,C,2025-08-14T16:05:48.746689+00:00,0.989
sensor-001,temperature,55.75,C,2025-08-14T16:10:48.746689+00:00,0.966
sensor-001,temperature,59.817,C,2025-08-14T16:15:48.746689+00:00,0.974
sensor-001,temperature,57.426,C,2025-08-14T16:20:48.746689+00:00,0.973
sensor-001,temperature,62.279,C,2025-08-14T16:25:48.746689+00:00,0.972
sensor-001,temperature,62.209,C,2025-08-14T16:30:48.746689+00:00,1.0
sensor-001,temperature,58.146,C,2025-08-14T16:35:48.746689+00:00,0.972
sensor-001,temperature,62.603,C,2025-08-14T16:40:48.746689+00:00,0.953
sensor-001,temperature,63.116,C,2025-08-14T16:45:48.746689+00:00,0.979
sensor-001,temperature,61.476,C,2025-08-14T16:50:48.746689+00:00,0.995
sensor-001,temperature,65.865,C,2025-08-14T16:55:48.746689+00:00,0.984
sensor-001,temperature,63.0,C,2025-08-14T17:00:48.746689+00:00,0.983
sensor-001,temperature,65.065,C,2025-08-14T17:05:48.746689+00:00,0.946
sensor-001,temperature,59.907,C,2025-08-14T17:10:48.746689+00:00,0.946
sensor-001,temperature,64.647,C,2025-08-14T17:15:48.746689+00:00,0.981
sensor-001,temperature,66.087,C,2025-08-14T17:20:48.746689+00:00,0.979
sensor-001,temperature,58.089,C,2025-08-14T17:25:48.746689+00:00,0.958
sensor-001,temperature,57.095,C,2025-08-14T17:30:48.746689+00:00,0.971
sensor-001,temperature,62.55,C,2025-08-14T17:35:48.746689+00:00,0.974
sensor-001,temperature,60.364,C,2025-08-14T17:40:48.746689+00:00,0.973
sensor-001,temperature,65.117,C,2025-08-14T17:45:48.746689+00:00,0.973
sensor-001,temperature,60.896,C,2025-08-14T17:50:48.746689+00:00,1.0
sensor-001,temperature,57.226,C,2025-08-14T17:55:48.746689+00:00,0.981
sensor-001,temperature,63.624,C,2025-08-14T18:00:48.746689+00:00,1.0
sensor-001,temperature,63.801,C,2025-08-14T18:05:48.746689+00:00,0.984
sensor-001,temperature,58.003,C,2025-08-14T18:10:48.746689+00:00,0.99
sensor-001,temperature,64.559,C,2025-08-14T18:15:48.746689+00:00,0.951
sensor-001,temperature,61.988,C,2025-08-14T18:20:48.746689+00:00,0.965
sensor-001,temperature,60.428,C,2025-08-14T18:25:48.746689+00:00,0.977
sensor-001,temperature,62.471,C,2025-08-14T18:30:48.746689+00:00,0.981
sensor-001,temperature,63.193,C,2025-08-14T18:35:48.746689+00:00,0.973
sensor-001,temperature,60.333,C,2025-08-14T18:40:48.746689+00:00,0.993
sensor-001,temperature,64.269,C,2025-08-14T18:45:48.746689+00:00,1.0
sensor-001,temperature,62.273,C,2025-08-14T18:50:48.746689+00:00,0.972
sensor-001,temperature,63.498,C,2025-08-14T18:55:48.746689+00:00,0.962
sensor-001,temperature,57.323,C,2025-08-14T19:00:48.746689+00:00,0.961
sensor-001,temperature,65.325,C,2025-08-14T19:05:48.746689+00:00,1.0
sensor-001,temperature,64.395,C,2025-08-14T19:10:48.746689+00:00,0.956
sensor-001,temperature,57.444,C,2025-08-14T19:15:48.746689+00:00,0.957
sensor-001,temperature,63.018,C,2025-08-14T19:20:48.746689+00:00,0.948
sensor-001,temperature,58.888,C,2025-08-14T19:25:48.746689+00:00,0.967
sensor-001,temperature,61.288,C,2025-08-14T19:30:48.746689+00:00,0.959
sensor-001,temperature,56.847,C,2025-08-14T19:35:48.746689+00:00,0.992
sensor-001,temperature,59.368,C,2025-08-14T19:40:48.746689+00:00,0.972
sensor-001,temperature,62.756,C,2025-08-14T19:45:48.746689+00:00,0.977
sensor-001,temperature,60.678,C,2025-08-14T19:50:48.746689+00:00,0.975
sensor-001,temperature,56.524,C,2025-08-14T19:55:48.746689+00:00,0.929
sensor-001,temperature,56.639,C,2025-08-14T20:00:48.746689+00:00,0.976
sensor-001,temperature,58.52,C,2025-08-14T20:05:48.746689+00:00,0.966
sensor-001,temperature,63.277,C,2025-08-14T20:10:48.746689+00:00,0.965
sensor-001,temperature,61.227,C,2025-08-14T20:15:48.746689+00:00,1.0
sensor-001,temperature,55.241,C,2025-08-14T20:20:48.746689+00:00,0.987
sensor-001,temperature,63.305,C,2025-08-14T20:25:48.746689+00:00,0.983
sensor-001,temperature,61.326,C,2025-08-14T20:30:48.746689+00:00,0.972
sensor-001,temperature,60.226,C,2025-08-14T20:35:48.746689+00:00,0.991
sensor-001,temperature,62.424,C,2025-08-14T20:40:48.746689+00:00,0.983
sensor-001,temperature,65.608,C,2025-08-14T20:45:48.746689+00:00,0.963
sensor-001,temperature,60.815,C,2025-08-14T20:50:48.746689+00:00,0.957
sensor-001,temperature,62.139,C,2025-08-14T20:55:48.746689+00:00,1.0
sensor-001,temperature,64.363,C,2025-08-14T21:00:48.746689+00:00,0.981
sensor-001,temperature,57.764,C,2025-08-14T21:05:48.746689+00:00,0.988
sensor-001,temperature,60.228,C,2025-08-14T21:10:48.746689+00:00,0.959
sensor-001,temperature,58.65,C,2025-08-14T21:15:48.746689+00:00,1.0
sensor-001,temperature,66.035,C,2025-08-14T21:20:48.746689+00:00,0.947
sensor-001,temperature,60.236,C,2025-08-14T21:25:48.746689+00:00,0.98
sensor-001,temperature,63.389,C,2025-08-14T21:30:48.746689+00:00,1.0
sensor-001,temperature,58.558,C,2025-08-14T21:35:48.746689+00:00,0.968
sensor-001,temperature,66.063,C,2025-08-14T21:40:48.746689+00:00,0.964
sensor-001,temperature,65.789,C,2025-08-14T21:45:48.746689+00:00,1.0
sensor-001,temperature,62.78,C,2025-08-14T21:50:48.746689+00:00,0.946
sensor-001,temperature,65.845,C,2025-08-14T21:55:48.746689+00:00,0.959
sensor-001,temperature,59.326,C,2025-08-14T22:00:48.746689+00:00,1.0
sensor-001,temperature,62.305,C,2025-08-14T22:05:48.746689+00:00,0.974
sensor-001,temperature,58.548,C,2025-08-14T22:10:48.746689+00:00,0.968
sensor-001,temperature,60.733,C,2025-08-14T22:15:48.746689+00:00,0.98
sensor-001,temperature,62.301,C,2025-08-14T22:20:48.746689+00:00,0.997
sensor-001,temperature,63.436,C,2025-08-14T22:25:48.746689+00:00,1.0
sensor-001,temperature,65.681,C,2025-08-14T22:30:48.746689+00:00,0.986
sensor-001,temperature,57.307,C,2025-08-14T22:35:48.746689+00:00,1.0
sensor-001,temperature,58.009,C,2025-08-14T22:40:48.746689+00:00,0.997
sensor-001,temperature,57.267,C,2025-08-14T22:45:48.746689+00:00,0.985
sensor-001,temperature,57.039,C,2025-08-14T22:50:48.746689+00:00,0.984
sensor-001,temperature,57.191,C,2025-08-14T22:55:48.746689+00:00,0.976
sensor-001,temperature,57.533,C,2025-08-14T23:00:48.746689+00:00,0.956
sensor-001,temperature,62.988,C,2025-08-14T23:05:48.746689+00:00,0.958
sensor-001,temperature,66.116,C,2025-08-14T23:10:48.746689+00:00,0.98
sensor-001,temperature,65.439,C,2025-08-14T23:15:48.746689+00:00,0.966
sensor-001,temperature,66.286,C,2025-08-14T23:20:48.746689+00:00,0.976
sensor-001,temperature,57.758,C,2025-08-14T23:25:48.746689+00:00,1.0
sensor-001,temperature,57.127,C,2025-08-14T23:30:48.746689+00:00,0.965
sensor-001,temperature,60.731,C,2025-08-14T23:35:48.746689+00:00,1.0
sensor-001,temperature,59.277,C,2025-08-14T23:40:48.746689+00:00,0.978
sensor-001,temperature,58.707,C,2025-08-14T23:45:48.746689+00:00,0.952
sensor-001,temperature,66.259,C,2025-08-14T23:50:48.746689+00:00,1.0
sensor-001,temperature,61.808,C,2025-08-14T23:55:48.746689+00:00,0.996
sensor-001,temperature,62.209,C,2025-08-15T00:00:48.746689+00:00,0.99
sensor-001,temperature,65.954,C,2025-08-15T00:05:48.746689+00:00,0.943
sensor-001,temperature,64.726,C,2025-08-15T00:10:48.746689+00:00,0.963
sensor-001,temperature,57.979,C,2025-08-15T00:15:48.746689+00:00,0.95
sensor-001,temperature,61.994,C,2025-08-15T00:20:48.746689+00:00,1.0
sensor-001,temperature,58.025,C,2025-08-15T00:25:48.746689+00:00,0.968
sensor-001,temperature,51.561,C,2025-08-15T00:30:48.746689+00:00,0.95
sensor-001,temperature,58.271,C,2025-08-15T00:35:48.746689+00:00,0.979
sensor-001,temperature,65.944,C,2025-08-15T00:40:48.746689+00:00,0.979
sensor-001,temperature,65.845,C,2025-08-15T00:45:48.746689+00:00,1.0
sensor-001,temperature,58.423,C,2025-08-15T00:50:48.746689+00:00,0.992
sensor-001,temperature,56.899,C,2025-08-15T00:55:48.746689+00:00,0.993
sensor-001,temperature,58.13,C,2025-08-15T01:00:48.746689+00:00,0.98
sensor-001,temperature,58.193,C,2025-08-15T01:05:48.746689+00:00,0.966
sensor-001,temperature,64.132,C,2025-08-15T01:10:48.746689+00:00,0.956
sensor-001,temperature,57.018,C,2025-08-15T01:15:48.746689+00:00,0.964
sensor-001,temperature,65.6,C,2025-08-15T01:20:48.746689+00:00,0.978
sensor-001,temperature,63.656,C,2025-08-15T01:25:48.746689+00:00,0.985
sensor-001,temperature,60.445,C,2025-08-15T01:30:48.746689+00:00,0.978
sensor-001,temperature,58.199,C,2025-08-15T01:35:48.746689+00:00,1.0
sensor-001,temperature,61.405,C,2025-08-15T01:40:48.746689+00:00,0.986
sensor-001,temperature,61.066,C,2025-08-15T01:45:48.746689+00:00,0.982
sensor-001,temperature,65.859,C,2025-08-15T01:50:48.746689+00:00,0.982
sensor-001,temperature,61.391,C,2025-08-15T01:55:48.746689+00:00,1.0
sensor-001,temperature,58.459,C,2025-08-15T02:00:48.746689+00:00,0.999
sensor-001,temperature,59.499,C,2025-08-15T02:05:48.746689+00:00,0.931
sensor-001,temperature,62.962,C,2025-08-15T02:10:48.746689+00:00,0.983
sensor-001,temperature,65.282,C,2025-08-15T02:15:48.746689+00:00,0.971
sensor-001,temperature,63.471,C,2025-08-15T02:20:48.746689+00:00,0.963
sensor-001,temperature,62.044,C,2025-08-15T02:25:48.746689+00:00,1.0
sensor-001,temperature,61.842,C,2025-08-15T02:30:48.746689+00:00,0.983
sensor-001,temperature,58.426,C,2025-08-15T02:35:48.746689+00:00,1.0
sensor-001,temperature,63.234,C,2025-08-15T02:40:48.746689+00:00,0.973
sensor-001,temperature,57.181,C,2025-08-15T02:45:48.746689+00:00,0.969
sensor-001,temperature,56.702,C,2025-08-15T02:50:48.746689+00:00,0.949
sensor-001,temperature,59.432,C,2025-08-15T02:55:48.746689+00:00,0.952
sensor-001,temperature,60.176,C,2025-08-15T03:00:48.746689+00:00,0.969
sensor-001,temperature,58.202,C,2025-08-15T03:05:48.746689+00:00,0.978
sensor-001,temperature,61.295,C,2025-08-15T03:10:48.746689+00:00,0.993
sensor-001,temperature,63.024,C,2025-08-15T03:15:48.746689+00:00,0.947
sensor-001,temperature,57.113,C,2025-08-15T03:20:48.746689+00:00,1.0
sensor-001,temperature,56.673,C,2025-08-15T03:25:48.746689+00:00,0.998
sensor-001,temperature,60.234,C,2025-08-15T03:30:48.746689+00:00,0.97
sensor-001,temperature,63.309,C,2025-08-15T03:35:48.746689+00:00,1.0
sensor-001,temperature,58.013,C,2025-08-15T03:40:48.746689+00:00,0.982
sensor-001,temperature,57.778,C,2025-08-15T03:45:48.746689+00:00,0.976
sensor-001,temperature,63.852,C,2025-08-15T03:50:48.746689+00:00,1.0
sensor-001,temperature,58.127,C,2025-08-15T03:55:48.746689+00:00,0.989
sensor-001,temperature,64.93,C,2025-08-15T04:00:48.746689+00:00,0.991
sensor-001,temperature,59.806,C,2025-08-15T04:05:48.746689+00:00,0.987
sensor-001,temperature,59.515,C,2025-08-15T04:10:48.746689+00:00,1.0
sensor-001,temperature,56.791,C,2025-08-15T04:15:48.746689+00:00,0.973
sensor-001,temperature,63.64,C,2025-08-15T04:20:48.746689+00:00,0.966
sensor-001,temperature,59.616,C,2025-08-15T04:25:48.746689+00:00,1.0
sensor-001,temperature,65.756,C,2025-08-15T04:30:48.746689+00:00,0.974
sensor-001,temperature,66.055,C,2025-08-15T04:35:48.746689+00:00,1.0
sensor-001,temperature,52.171,C,2025-08-15T04:40:48.746689+00:00,1.0
sensor-001,temperature,62.021,C,2025-08-15T04:45:48.746689+00:00,0.966
sensor-001,temperature,57.991,C,2025-08-15T04:50:48.746689+00:00,0.996
sensor-001,temperature,60.315,C,2025-08-15T04:55:48.746689+00:00,0.999
sensor-001,temperature,58.581,C,2025-08-15T05:00:48.746689+00:00,1.0
sensor-001,temperature,57.443,C,2025-08-15T05:05:48.746689+00:00,0.995
sensor-001,temperature,59.518,C,2025-08-15T05:10:48.746689+00:00,0.997
sensor-001,temperature,56.871,C,2025-08-15T05:15:48.746689+00:00,0.993
sensor-001,temperature,58.46,C,2025-08-15T05:20:48.746689+00:00,0.974
sensor-001,temperature,61.96,C,2025-08-15T05:25:48.746689+00:00,0.986
sensor-001,temperature,59.138,C,2025-08-15T05:30:48.746689+00:00,1.0
sensor-001,temperature,66.104,C,2025-08-15T05:35:48.746689+00:00,1.0
sensor-001,temperature,57.095,C,2025-08-15T05:40:48.746689+00:00,0.968
sensor-001,temperature,65.052,C,2025-08-15T05:45:48.746689+00:00,1.0
sensor-001,temperature,63.793,C,2025-08-15T05:50:48.746689+00:00,0.985
sensor-001,temperature,62.922,C,2025-08-15T05:55:48.746689+00:00,0.999
sensor-001,temperature,59.997,C,2025-08-15T06:00:48.746689+00:00,0.954
sensor-001,temperature,60.805,C,2025-08-15T06:05:48.746689+00:00,0.964
sensor-001,temperature,65.318,C,2025-08-15T06:10:48.746689+00:00,0.971
sensor-001,temperature,60.549,C,2025-08-15T06:15:48.746689+00:00,0.951
sensor-001,temperature,58.319,C,2025-08-15T06:20:48.746689+00:00,0.98
sensor-001,temperature,60.624,C,2025-08-15T06:25:48.746689+00:00,0.981
sensor-001,temperature,58.037,C,2025-08-15T06:30:48.746689+00:00,0.976
sensor-001,temperature,57.562,C,2025-08-15T06:35:48.746689+00:00,0.955
sensor-001,temperature,65.895,C,2025-08-15T06:40:48.746689+00:00,0.96
sensor-001,temperature,65.893,C,2025-08-15T06:45:48.746689+00:00,0.952
sensor-001,temperature,63.206,C,2025-08-15T06:50:48.746689+00:00,1.0
sensor-001,temperature,60.292,C,2025-08-15T06:55:48.746689+00:00,0.998
sensor-001,temperature,56.929,C,2025-08-15T07:00:48.746689+00:00,0.973
sensor-001,temperature,66.094,C,2025-08-15T07:05:48.746689+00:00,0.998
sensor-001,temperature,65.401,C,2025-08-15T07:10:48.746689+00:00,0.989
sensor-001,temperature,65.217,C,2025-08-15T07:15:48.746689+00:00,0.984
sensor-001,temperature,65.614,C,2025-08-15T07:20:48.746689+00:00,0.987
sensor-001,temperature,65.788,C,2025-08-15T07:25:48.746689+00:00,0.942
sensor-001,temperature,56.643,C,2025-08-15T07:30:48.746689+00:00,0.996
sensor-001,temperature,60.708,C,2025-08-15T07:35:48.746689+00:00,0.987
sensor-001,temperature,65.612,C,2025-08-15T07:40:48.746689+00:00,0.989
sensor-001,temperature,62.083,C,2025-08-15T07:45:48.746689+00:00,0.969
sensor-001,temperature,61.733,C,2025-08-15T07:50:48.746689+00:00,0.978
sensor-001,temperature,58.099,C,2025-08-15T07:55:48.746689+00:00,1.0
sensor-001,temperature,62.744,C,2025-08-15T08:00:48.746689+00:00,0.96
sensor-001,temperature,57.981,C,2025-08-15T08:05:48.746689+00:00,1.0
sensor-001,temperature,63.129,C,2025-08-15T08:10:48.746689+00:00,1.0
sensor-001,temperature,63.333,C,2025-08-15T08:15:48.746689+00:00,0.995
sensor-001,temperature,59.573,C,2025-08-15T08:20:48.746689+00:00,0.981
sensor-001,temperature,63.297,C,2025-08-15T08:25:48.746689+00:00,1.0
sensor-001,temperature,65.229,C,2025-08-15T08:30:48.746689+00:00,0.944
sensor-001,temperature,59.859,C,2025-08-15T08:35:48.746689+00:00,0.977
sensor-001,temperature,63.839,C,2025-08-15T08:40:48.746689+00:00,0.987
sensor-001,temperature,65.39,C,2025-08-15T08:45:48.746689+00:00,0.993
sensor-001,temperature,46.449,C,2025-08-15T08:50:48.746689+00:00,0.978
sensor-001,temperature,58.259,C,2025-08-15T08:55:48.746689+00:00,0.975
sensor-001,temperature,59.054,C,2025-08-15T09:00:48.746689+00:00,0.97
sensor-001,temperature,57.683,C,2025-08-15T09:05:48.746689+00:00,0.972
sensor-001,temperature,62.649,C,2025-08-15T09:10:48.746689+00:00,0.984
sensor-001,temperature,61.271,C,2025-08-15T09:15:48.746689+00:00,0.992
sensor-001,temperature,59.496,C,2025-08-15T09:20:48.746689+00:00,1.0
sensor-001,temperature,57.107,C,2025-08-15T09:25:48.746689+00:00,0.952
sensor-001,temperature,61.504,C,2025-08-15T09:30:48.746689+00:00,0.953
sensor-001,temperature,57.81,C,2025-08-15T09:35:48.746689+00:00,0.966
sensor-001,temperature,59.109,C,2025-08-15T09:40:48.746689+00:00,0.977
sensor-001,temperature,59.228,C,2025-08-15T09:45:48.746689+00:00,1.0
sensor-001,temperature,61.948,C,2025-08-15T09:50:48.746689+00:00,0.983
sensor-001,temperature,58.101,C,2025-08-15T09:55:48.746689+00:00,0.992
sensor-001,temperature,56.506,C,2025-08-15T10:00:48.746689+00:00,0.983
sensor-001,temperature,60.112,C,2025-08-15T10:05:48.746689+00:00,1.0
sensor-001,temperature,59.777,C,2025-08-15T10:10:48.746689+00:00,1.0
sensor-001,temperature,60.326,C,2025-08-15T10:15:48.746689+00:00,1.0
sensor-001,temperature,59.685,C,2025-08-15T10:20:48.746689+00:00,0.977
sensor-001,temperature,65.659,C,2025-08-15T10:25:48.746689+00:00,0.913
sensor-001,temperature,59.058,C,2025-08-15T10:30:48.746689+00:00,1.0
sensor-001,temperature,61.293,C,2025-08-15T10:35:48.746689+00:00,0.993
sensor-001,temperature,62.633,C,2025-08-15T10:40:48.746689+00:00,0.952
sensor-001,temperature,56.715,C,2025-08-15T10:45:48.746689+00:00,0.961
sensor-001,temperature,57.937,C,2025-08-15T10:50:48.746689+00:00,0.973
sensor-001,temperature,65.14,C,2025-08-15T10:55:48.746689+00:00,0.954
sensor-001,temperature,60.532,C,2025-08-15T11:00:48.746689+00:00,1.0
sensor-001,temperature,65.287,C,2025-08-15T11:05:48.746689+00:00,0.982
sensor-001,temperature,60.445,C,2025-08-15T11:10:48.746689+00:00,0.988
sensor-001,temperature,56.72,C,2025-08-15T11:15:48.746689+00:00,0.965
sensor-001,temperature,60.611,C,2025-08-15T11:20:48.746689+00:00,0.988
sensor-001,temperature,58.893,C,2025-08-15T11:25:48.746689+00:00,0.959
sensor-001,temperature,65.038,C,2025-08-15T11:30:48.746689+00:00,0.984
sensor-001,temperature,64.611,C,2025-08-15T11:35:48.746689+00:00,0.989
sensor-001,temperature,66.292,C,2025-08-15T11:40:48.746689+00:00,0.98
sensor-001,temperature,64.535,C,2025-08-15T11:45:48.746689+00:00,1.0
sensor-001,temperature,64.742,C,2025-08-15T11:50:48.746689+00:00,0.992
sensor-001,temperature,59.784,C,2025-08-15T11:55:48.746689+00:00,0.976
sensor-001,temperature,63.299,C,2025-08-15T12:00:48.746689+00:00,0.946
sensor-001,temperature,59.724,C,2025-08-15T12:05:48.746689+00:00,1.0
sensor-001,temperature,57.908,C,2025-08-15T12:10:48.746689+00:00,0.971
sensor-001,temperature,56.883,C,2025-08-15T12:15:48.746689+00:00,1.0
sensor-001,temperature,66.187,C,2025-08-15T12:20:48.746689+00:00,0.965
sensor-001,temperature,58.517,C,2025-08-15T12:25:48.746689+00:00,0.984
sensor-001,temperature,59.129,C,2025-08-15T12:30:48.746689+00:00,0.994
sensor-001,temperature,62.766,C,2025-08-15T12:35:48.746689+00:00,0.969
sensor-001,temperature,62.965,C,2025-08-15T12:40:48.746689+00:00,0.945
sensor-001,temperature,59.659,C,2025-08-15T12:45:48.746689+00:00,0.966
sensor-001,temperature,64.176,C,2025-08-15T12:50:48.746689+00:00,0.94
sensor-001,temperature,61.33,C,2025-08-15T12:55:48.746689+00:00,0.972
sensor-002,pressure,53.043,kPa,2025-08-13T11:00:48.746689+00:00,0.977
sensor-002,pressure,67.201,kPa,2025-08-13T11:05:48.746689+00:00,0.996
sensor-002,pressure,64.337,kPa,2025-08-13T11:10:48.746689+00:00,0.977
sensor-002,pressure,63.627,kPa,2025-08-13T11:15:48.746689+00:00,0.958
sensor-002,pressure,65.809,kPa,2025-08-13T11:20:48.746689+00:00,1.0
sensor-002,pressure,66.706,kPa,2025-08-13T11:25:48.746689+00:00,0.981
sensor-002,pressure,60.881,kPa,2025-08-13T11:30:48.746689+00:00,0.966
sensor-002,pressure,62.597,kPa,2025-08-13T11:35:48.746689+00:00,0.966
sensor-002,pressure,68.009,kPa,2025-08-13T11:40:48.746689+00:00,0.972
sensor-002,pressure,61.964,kPa,2025-08-13T11:45:48.746689+00:00,0.969
sensor-002,pressure,63.434,kPa,2025-08-13T11:50:48.746689+00:00,0.968
sensor-002,pressure,65.069,kPa,2025-08-13T11:55:48.746689+00:00,0.976
sensor-002,pressure,66.904,kPa,2025-08-13T12:00:48.746689+00:00,1.0
sensor-002,pressure,65.822,kPa,2025-08-13T12:05:48.746689+00:00,0.973
sensor-002,pressure,64.89,kPa,2025-08-13T12:10:48.746689+00:00,0.993
sensor-002,pressure,60.029,kPa,2025-08-13T12:15:48.746689+00:00,0.97
sensor-002,pressure,65.712,kPa,2025-08-13T12:20:48.746689+00:00,1.0
sensor-002,pressure,61.017,kPa,2025-08-13T12:25:48.746689+00:00,0.941
sensor-002,pressure,61.092,kPa,2025-08-13T12:30:48.746689+00:00,0.974
sensor-002,pressure,58.572,kPa,2025-08-13T12:35:48.746689+00:00,0.989
sensor-002,pressure,62.28,kPa,2025-08-13T12:40:48.746689+00:00,1.0
sensor-002,pressure,61.924,kPa,2025-08-13T12:45:48.746689+00:00,0.976
sensor-002,pressure,65.491,kPa,2025-08-13T12:50:48.746689+00:00,0.987
sensor-002,pressure,65.398,kPa,2025-08-13T12:55:48.746689+00:00,0.982
sensor-002,pressure,60.336,kPa,2025-08-13T13:00:48.746689+00:00,0.962
sensor-002,pressure,66.239,kPa,2025-08-13T13:05:48.746689+00:00,0.987
sensor-002,pressure,67.504,kPa,2025-08-13T13:10:48.746689+00:00,0.937
sensor-002,pressure,59.167,kPa,2025-08-13T13:15:48.746689+00:00,0.988
sensor-002,pressure,66.987,kPa,2025-08-13T13:20:48.746689+00:00,0.976
